id,Game ID,Wk,Day,Date,Time,Home,xG Home,G Home,Away,xG Away,G Away,League,Season,Score,Match Link,home_elo,away_elo,B365H,B365D,B365A,xScore,xScoreElo,Home Avg Players Score,Away Avg Players Score,Home Star Player Count,Away Star Player Count,Players Found %,xPower,xSuperPower,importance1,importance2,proj_score1,proj_score2,spi1,spi2,prob1,prob2,probtie,Home Points,Away Points,xG Home Diff,xG Away Diff,Home Avg Points,Away Avg Points,Home Avg Goals For,Away Avg Goals For,Home Avg Goals Against,Away Avg Goals Against,Home Matches Played,Away Matches Played,Home Points/Match,Away Points/Match,Home Form Points,Away Form Points,Home Form Goals For,Away Form Goals For,Home Form Goals Against,Away Form Goals Against,Home Head-to-Head Points,Away Head-to-Head Points,Home Head-to-Head Goals For,Away Head-to-Head Goals For,Home Head-to-Head Goals Against,Away Head-to-Head Goals Against,xG Home Avg Diff,xG Home Form Diff,xG Away Avg Diff,xG Away Form Diff
1641,2346207257,13.0,Sat,2023-11-25,12:30,Manchester City,1.3,1,Liverpool,0.6,1,Premier-League,2023-2024,0,https://fbref.com/en/matches/5d4a5006/Manchester-City-Liverpool-November-25-2023-Premier-League,2067.9,1942.7,1.73,4.2,4.2,1,1,87.06,83.97,5,4,0.85,0,1,,,,,,,,,,1,1,-0.3,0.4,2.34,1.88,2.52,2.04,0.9,1.14,164,164,2.3,2.16,2.0,2.2,3.0,2.2,1.4,0.6,1.6,1.0,2.4,1.4,1.4,2.4,0.46,0.98,0.08,-0.2
5449,8151777815,14.0,Sat,2023-11-25,14:00,Rayo Vallecano,0.7,1,Barcelona,1.0,1,La-Liga,2023-2024,0,https://fbref.com/en/matches/01f34256/Rayo-Vallecano-Barcelona-November-25-2023-La-Liga,1667.77,1891.04,5.25,4.0,1.65,-1,-1,74.75,84.44,0,4,0.77,0,-1,,,,,,,,,,1,1,0.3,0.0,1.32,2.34,1.2,1.92,1.4,0.66,89,165,1.22,2.13,1.2,2.0,1.2,1.4,1.2,1.0,2.5,0.25,1.0,0.25,0.25,1.0,-0.02,0.16,-0.09,-0.32
1642,2464665124,13.0,Sat,2023-11-25,15:00,Burnley,1.3,1,West Ham,0.9,2,Premier-League,2023-2024,-1,https://fbref.com/en/matches/36a64522/Burnley-West-Ham-United-November-25-2023-Premier-League,1647.56,1769.89,3.4,3.5,2.05,-1,-1,72.29,76.38,0,0,0.93,0,0,,,,,,,,,,0,3,-0.3,1.1,0.78,1.14,0.86,1.26,1.66,1.54,126,164,1.05,1.32,0.0,0.8,0.6,1.6,2.8,2.4,1.0,1.6,0.6,0.8,0.8,0.6,-0.13,-0.2,-0.08,0.28
1643,3686296682,13.0,Sat,2023-11-25,15:00,Nott'ham Forest,1.9,2,Brighton,1.3,3,Premier-League,2023-2024,-1,https://fbref.com/en/matches/36be5cee/Nottingham-Forest-Brighton-and-Hove-Albion-November-25-2023-Premier-League,1682.98,1813.31,3.6,3.3,2.1,-1,-1,75.0,76.0,0,1,0.87,0,-1,,,,,,,,,,0,3,0.1,1.7,1.02,1.62,1.04,1.94,1.72,1.48,50,164,1.02,1.3,1.0,0.8,1.2,1.2,1.6,1.4,2.0,0.5,1.5,0.5,0.5,1.5,-0.01,-0.08,0.06,-0.1
1644,1224121358,13.0,Sat,2023-11-25,15:00,Sheffield Utd,0.8,1,Bournemouth,2.9,3,Premier-League,2023-2024,-1,https://fbref.com/en/matches/799a2c04/Sheffield-United-Bournemouth-November-25-2023-Premier-League,1605.85,1646.09,2.55,3.5,2.63,1,-1,71.94,74.2,0,0,0.94,0,0,,,,,,,,,,0,3,0.2,0.1,0.56,0.96,0.6,0.96,1.88,1.96,88,88,0.93,0.93,0.8,1.2,1.0,1.2,2.4,2.4,2.0,0.5,1.5,1.0,1.0,1.5,-0.25,0.18,-0.08,0.06
1645,4275162704,13.0,Sat,2023-11-25,15:00,Newcastle Utd,2.4,4,Chelsea,0.5,1,Premier-League,2023-2024,1,https://fbref.com/en/matches/8c8f48f4/Newcastle-United-Chelsea-November-25-2023-Premier-League,1856.01,1793.81,3.2,3.6,2.15,-1,1,74.31,79.92,0,2,0.94,0,-1,,,,,,,,,,3,0,1.6,0.5,1.82,1.2,1.9,1.18,0.92,1.26,164,164,1.4,1.63,1.6,1.6,1.8,2.8,1.2,2.0,0.8,2.0,0.4,1.4,1.4,0.4,-0.01,0.18,-0.32,0.38
1646,1517883983,13.0,Sat,2023-11-25,15:00,Luton Town,0.9,2,Crystal Palace,1.6,1,Premier-League,2023-2024,1,https://fbref.com/en/matches/f4805536/Luton-Town-Crystal-Palace-November-25-2023-Premier-League,1587.12,1739.6,3.2,3.5,2.2,-1,-1,71.07,74.93,0,0,0.93,0,0,,,,,,,,,,3,0,1.1,-0.6,0.5,1.2,0.83,1.04,1.83,1.3,12,164,0.5,1.19,0.4,0.8,0.8,1.0,1.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.24,-0.04,-0.03,-0.22
3540,6719052587,13.0,Sat,2023-11-25,15:00,Salernitana,1.7,2,Lazio,2.0,1,Serie-A,2023-2024,1,https://fbref.com/en/matches/0084ffeb/Salernitana-Lazio-November-25-2023-Serie-A,1564.57,1773.94,4.75,3.75,1.75,-1,-1,71.88,80.79,0,2,0.94,0,-1,,,,,,,,,,3,0,0.3,-1.0,0.94,1.82,1.12,1.46,1.72,0.86,88,164,0.89,1.84,0.4,2.0,0.8,1.2,2.0,0.6,0.75,2.25,0.75,2.25,2.25,0.75,0.21,0.04,0.17,-0.14
8748,6081516359,12.0,Sat,2023-11-25,15:30,Freiburg,1.6,1,Darmstadt 98,0.4,1,Bundesliga,2023-2024,0,https://fbref.com/en/matches/057a9eb7/Freiburg-Darmstadt-98-November-25-2023-Bundesliga,1720.74,1552.33,1.45,5.5,5.25,1,1,74.21,69.44,0,0,1.0,0,0,,,,,,,,,,1,1,-0.6,0.6,1.6,0.73,1.54,1.27,1.56,2.91,147,11,1.5,0.73,0.8,0.8,1.4,0.8,2.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-0.02,0.08,-0.42
8749,3725307189,12.0,Sat,2023-11-25,15:30,Werder Bremen,0.2,0,Leverkusen,1.0,3,Bundesliga,2023-2024,-1,https://fbref.com/en/matches/30b8a712/Werder-Bremen-Bayer-Leverkusen-November-25-2023-Bundesliga,1615.18,1846.44,1.55,4.33,5.75,1,-1,72.0,76.88,0,0,0.94,0,0,,,,,,,,,,0,3,-0.2,2.0,0.96,1.86,1.44,2.06,1.92,1.28,113,147,0.96,1.77,1.0,3.0,1.6,2.8,1.6,0.8,0.6,1.8,1.0,1.8,1.8,1.0,0.2,0.66,0.34,0.82
8750,1361711305,12.0,Sat,2023-11-25,15:30,Wolfsburg,0.9,2,RB Leipzig,2.7,1,Bundesliga,2023-2024,1,https://fbref.com/en/matches/a98967a4/Wolfsburg-RB-Leipzig-November-25-2023-Bundesliga,1689.16,1852.85,1.95,3.6,3.8,1,-1,75.0,77.0,0,0,0.87,0,0,,,,,,,,,,3,0,1.1,-1.7,1.4,1.92,1.64,2.0,1.54,1.14,147,147,1.46,1.89,0.2,2.0,1.2,2.4,2.8,0.8,0.8,2.0,0.6,1.8,1.8,0.6,0.12,-0.02,0.22,0.2
8751,6270481214,12.0,Sat,2023-11-25,15:30,Union Berlin,2.1,1,Augsburg,1.7,1,Bundesliga,2023-2024,0,https://fbref.com/en/matches/e30bd7d2/Union-Berlin-Augsburg-November-25-2023-Bundesliga,1655.05,1613.09,6.5,5.0,1.45,-1,1,74.5,75.8,0,1,0.97,0,-1,,,,,,,,,,1,1,-1.1,-0.7,1.62,1.06,1.48,1.34,1.38,1.92,147,147,1.47,1.07,0.0,1.6,0.4,2.2,3.2,1.6,0.4,2.2,0.6,1.4,1.4,0.6,0.31,-0.26,0.19,0.52
8752,6767166856,12.0,Sat,2023-11-25,15:30,Dortmund,3.2,4,Gladbach,1.0,2,Bundesliga,2023-2024,1,https://fbref.com/en/matches/f681bb3c/Dortmund-Monchengladbach-November-25-2023-Bundesliga,1852.61,1689.64,3.6,4.0,1.91,-1,1,80.75,73.62,1,0,0.84,0,1,,,,,,,,,,3,0,0.8,1.0,2.02,1.28,2.38,1.76,1.42,1.74,147,146,2.0,1.45,1.4,1.6,1.8,2.4,2.2,1.8,1.2,1.8,3.0,2.2,2.2,3.0,0.32,0.12,0.18,0.94
5450,7736057135,14.0,Sat,2023-11-25,16:15,Valencia,0.5,0,Celta Vigo,0.8,0,La-Liga,2023-2024,0,https://fbref.com/en/matches/c7b4a2f1/Valencia-Celta-Vigo-November-25-2023-La-Liga,1686.85,1626.77,2.2,3.25,3.5,1,1,72.19,76.45,0,1,0.72,0,-1,,,,,,,,,,1,1,-0.5,-0.8,1.14,0.98,1.14,1.1,1.26,1.5,165,165,1.24,1.13,1.6,0.4,1.4,1.2,1.6,2.2,3.0,0.0,2.2,0.4,0.4,2.2,-0.12,0.04,-0.11,-0.48
7225,7035289705,13.0,Sat,2023-11-25,17:00,Clermont Foot,1.9,0,Lens,2.2,3,Ligue-1,2023-2024,-1,https://fbref.com/en/matches/4cf8ae40/Clermont-Foot-Lens-November-25-2023-Ligue-1,1577.93,1749.83,3.75,3.5,2.0,-1,-1,69.94,74.62,0,0,0.84,0,0,,,,,,,,,,0,3,-1.9,0.8,1.36,2.0,1.08,1.62,1.3,0.84,87,126,1.2,1.74,1.6,1.8,0.6,1.2,0.4,0.2,0.25,2.5,1.0,2.75,2.75,1.0,-0.15,-0.38,-0.06,-0.6
1647,5399442734,13.0,Sat,2023-11-25,17:30,Brentford,1.1,0,Arsenal,1.6,1,Premier-League,2023-2024,-1,https://fbref.com/en/matches/626c6561/Brentford-Arsenal-November-25-2023-Premier-League,1801.96,1930.75,4.5,3.75,1.75,-1,-1,73.47,82.57,0,2,0.93,0,-1,,,,,,,,,,0,3,-1.1,-0.6,1.5,2.22,1.54,2.28,1.26,1.06,88,164,1.38,1.81,1.8,2.0,1.8,2.2,1.4,0.8,1.0,1.75,1.0,1.5,1.5,1.0,-0.03,-0.06,0.43,0.88
3541,6759840782,13.0,Sat,2023-11-25,18:00,Atalanta,1.0,1,Napoli,2.0,2,Serie-A,2023-2024,-1,https://fbref.com/en/matches/67af3925/Atalanta-Napoli-November-25-2023-Serie-A,1778.04,1862.78,2.7,3.4,2.63,-1,-1,76.31,78.4,0,1,0.81,0,-1,,,,,,,,,,0,3,0.0,0.0,1.68,2.22,1.72,2.02,1.18,0.82,164,164,1.82,2.01,1.4,1.4,1.8,1.6,1.2,1.4,1.2,1.8,1.8,2.2,2.2,1.8,0.28,0.7,0.26,-0.02
5451,8355170006,14.0,Sat,2023-11-25,18:30,Getafe,1.2,2,Almería,1.8,1,La-Liga,2023-2024,1,https://fbref.com/en/matches/db6cf568/Getafe-Almeria-November-25-2023-La-Liga,1673.74,1562.83,1.65,3.75,5.5,1,1,75.56,71.88,0,0,0.91,0,0,,,,,,,,,,3,0,0.8,-0.8,1.16,0.88,0.98,1.26,1.18,1.96,165,51,1.15,0.86,1.4,0.0,1.0,0.8,0.8,2.8,0.0,3.0,0.5,1.5,1.5,0.5,-0.02,-0.18,0.03,0.34
8753,3937586821,12.0,Sat,2023-11-25,18:30,Eint Frankfurt,0.9,1,Stuttgart,2.3,2,Bundesliga,2023-2024,-1,https://fbref.com/en/matches/681f0b6f/Eintracht-Frankfurt-Stuttgart-November-25-2023-Bundesliga,1743.43,1710.05,2.6,3.6,2.6,0,1,76.16,73.53,1,0,0.9,0,1,,,,,,,,,,0,3,0.1,-0.3,1.42,1.26,1.6,1.58,1.44,1.54,147,113,1.46,1.19,2.2,1.8,2.6,2.0,1.2,1.4,1.8,0.6,1.8,1.2,1.2,1.8,0.14,0.58,-0.05,-0.9
3542,8364482790,13.0,Sat,2023-11-25,20:45,Milan,1.8,1,Fiorentina,1.8,0,Serie-A,2023-2024,1,https://fbref.com/en/matches/875da0ea/Milan-Fiorentina-November-25-2023-Serie-A,1827.96,1751.48,2.1,3.3,3.5,1,1,81.09,77.0,2,0,0.94,0,1,,,,,,,,,,3,0,-0.8,-1.8,1.86,1.52,1.68,1.46,1.14,1.18,164,164,1.98,1.38,1.0,1.2,1.0,1.0,1.2,1.2,1.8,1.2,2.0,1.8,1.8,2.0,0.17,0.02,0.11,-0.12
5452,2214404359,14.0,Sat,2023-11-25,21:00,Atlético Madrid,1.7,1,Mallorca,1.1,0,La-Liga,2023-2024,1,https://fbref.com/en/matches/16b9ac5f/Atletico-Madrid-Mallorca-November-25-2023-La-Liga,1880.74,1643.91,1.33,5.0,9.5,1,1,82.96,74.25,3,0,0.97,0,1,,,,,,,,,,3,0,-0.7,-1.1,2.1,1.18,1.98,0.98,0.9,1.22,164,126,2.02,1.04,2.4,0.6,2.2,0.6,1.0,1.2,1.2,1.8,1.4,1.0,1.0,1.4,0.29,0.12,-0.0,-0.5
7226,2574430682,13.0,Sat,2023-11-25,21:00,Strasbourg,1.1,1,Marseille,1.4,1,Ligue-1,2023-2024,0,https://fbref.com/en/matches/3d1a3c81/Strasbourg-Marseille-November-25-2023-Ligue-1,1607.92,1711.53,3.8,3.6,1.91,-1,-1,71.0,75.8,0,0,0.84,0,0,,,,,,,,,,1,1,-0.1,-0.4,1.04,1.78,1.2,1.66,1.56,1.06,152,153,1.28,1.78,0.4,0.8,0.4,1.0,1.4,1.0,0.6,1.8,1.0,2.2,2.2,1.0,-0.03,-0.28,-0.04,-0.34
3543,1582675869,13.0,Sun,2023-11-26,12:30,Cagliari,1.6,1,Monza,0.7,1,Serie-A,2023-2024,0,https://fbref.com/en/matches/47ec2cb2/Cagliari-Monza-November-26-2023-Serie-A,1568.1,1676.9,2.88,3.25,2.5,-1,-1,70.0,72.88,0,0,0.94,0,0,,,,,,,,,,1,1,-0.6,0.3,0.78,1.38,0.92,1.22,1.84,1.26,126,50,0.96,1.38,1.4,1.6,2.0,1.6,2.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,0.34,0.01,0.5
7227,4397573514,13.0,Sun,2023-11-26,13:00,Nice,1.0,1,Toulouse,1.3,0,Ligue-1,2023-2024,1,https://fbref.com/en/matches/69ee1012/Nice-Toulouse-November-26-2023-Ligue-1,1726.42,1605.44,1.5,4.0,7.5,1,1,74.38,68.12,0,0,0.84,0,0,,,,,,,,,,3,0,0.0,-1.3,1.68,1.2,1.22,1.28,0.82,1.46,154,78,1.58,0.94,2.6,0.6,1.0,0.8,0.0,1.6,2.0,0.5,1.5,0.25,0.25,1.5,-0.25,-0.3,0.0,-0.38
1648,1151251132,13.0,Sun,2023-11-26,14:00,Tottenham,2.3,1,Aston Villa,1.7,2,Premier-League,2023-2024,-1,https://fbref.com/en/matches/83db7754/Tottenham-Hotspur-Aston-Villa-November-26-2023-Premier-League,1834.66,1846.16,2.3,3.8,2.8,1,0,77.86,80.53,0,1,0.93,0,-1,,,,,,,,,,0,3,-1.3,0.3,1.72,1.72,1.88,1.6,1.56,1.26,164,164,1.7,1.35,1.8,2.0,1.4,2.2,1.4,1.2,1.2,1.8,1.6,1.4,1.4,1.6,0.35,0.18,0.13,0.2
5453,8809487226,14.0,Sun,2023-11-26,14:00,Villarreal,2.4,3,Osasuna,1.0,1,La-Liga,2023-2024,1,https://fbref.com/en/matches/39aeccb8/Villarreal-Osasuna-November-26-2023-La-Liga,1718.71,1657.05,2.15,3.5,3.3,1,1,78.58,74.69,2,0,0.91,0,1,,,,,,,,,,3,0,0.6,0.0,1.46,1.28,1.48,1.0,1.28,1.24,165,165,1.53,1.27,0.8,0.8,1.6,1.2,2.2,2.2,1.2,1.8,1.4,1.0,1.0,1.4,-0.05,0.2,-0.05,0.12
3544,2212827574,13.0,Sun,2023-11-26,15:00,Frosinone,0.6,2,Genoa,1.3,1,Serie-A,2023-2024,1,https://fbref.com/en/matches/1860d133/Frosinone-Genoa-November-26-2023-Serie-A,1611.56,1614.52,2.75,3.6,2.4,-1,0,68.31,71.62,0,0,0.88,0,0,,,,,,,,,,3,0,1.4,-0.3,1.25,0.84,1.42,0.8,1.67,1.52,12,126,1.25,0.98,1.2,1.2,1.6,0.6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.34,-0.13,-0.32
3545,4595368776,13.0,Sun,2023-11-26,15:00,Empoli,1.4,3,Sassuolo,2.3,4,Serie-A,2023-2024,-1,https://fbref.com/en/matches/ff49299b/Empoli-Sassuolo-November-26-2023-Serie-A,1609.71,1641.81,2.5,3.25,2.88,1,-1,71.62,73.94,0,0,0.94,0,0,,,,,,,,,,0,3,1.6,1.7,1.06,1.14,0.84,1.26,1.4,1.64,88,164,1.07,1.34,1.4,0.6,0.8,1.0,1.0,1.6,1.5,1.5,1.25,2.0,2.0,1.25,-0.17,-0.22,-0.05,-0.26
7228,4836802747,13.0,Sun,2023-11-26,15:00,Lorient,1.2,2,Metz,1.9,3,Ligue-1,2023-2024,-1,https://fbref.com/en/matches/685f0592/Lorient-Metz-November-26-2023-Ligue-1,1578.92,1562.2,1.95,3.5,4.0,1,1,71.12,69.0,0,0,0.9,0,0,,,,,,,,,,0,3,0.8,1.1,1.32,0.88,1.34,0.94,1.48,1.74,126,116,1.14,1.08,1.0,1.0,1.0,1.0,1.2,1.0,1.5,1.5,1.25,2.0,2.0,1.25,0.25,0.38,0.18,0.26
7229,3957777622,13.0,Sun,2023-11-26,15:00,Montpellier,1.7,1,Brest,1.7,3,Ligue-1,2023-2024,-1,https://fbref.com/en/matches/e4cca984/Montpellier-Brest-November-26-2023-Ligue-1,1639.27,1609.68,2.3,3.4,3.1,1,1,72.15,72.0,0,0,0.93,0,0,,,,,,,,,,0,3,-0.7,1.3,1.26,1.18,1.6,1.14,1.56,1.42,153,153,1.31,1.19,1.4,0.4,1.2,0.6,1.0,1.4,2.0,0.8,3.0,0.4,0.4,3.0,0.21,-0.26,-0.05,-0.42
7230,1862637275,13.0,Sun,2023-11-26,15:00,Nantes,1.3,0,Le Havre,0.2,0,Ligue-1,2023-2024,0,https://fbref.com/en/matches/ec8cdc57/Nantes-Le-Havre-November-26-2023-Ligue-1,1557.08,1539.69,2.1,3.5,3.6,1,1,73.69,67.81,0,0,0.81,0,0,,,,,,,,,,1,1,-1.3,-0.2,1.0,1.25,1.08,1.0,1.56,1.08,154,12,1.18,1.25,1.2,1.2,1.0,0.4,1.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,-0.5,-0.04,-0.6
8754,3554150034,12.0,Sun,2023-11-26,15:30,Heidenheim,0.8,0,Bochum,0.4,0,Bundesliga,2023-2024,0,https://fbref.com/en/matches/d913616c/Heidenheim-Bochum-November-26-2023-Bundesliga,1577.83,1609.6,2.2,3.6,3.1,1,-1,69.38,77.0,0,1,0.97,0,-1,,,,,,,,,,1,1,-0.8,-0.4,0.91,1.0,1.55,1.18,2.36,2.18,11,78,0.91,1.1,0.6,1.2,1.4,1.2,2.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.36,-0.04,-0.44
5454,4849630132,14.0,Sun,2023-11-26,16:15,Real Sociedad,0.7,2,Sevilla,0.6,1,La-Liga,2023-2024,1,https://fbref.com/en/matches/6693ba62/Real-Sociedad-Sevilla-November-26-2023-La-Liga,1828.67,1736.57,1.75,3.6,4.75,1,1,76.88,77.75,0,0,0.88,0,0,,,,,,,,,,3,0,1.3,0.4,1.8,1.22,1.46,1.3,1.02,1.42,165,164,1.65,1.7,1.4,1.0,1.4,1.4,1.2,1.4,1.6,1.0,1.0,0.8,0.8,1.0,0.07,-0.16,0.09,0.34
1649,7830904748,13.0,Sun,2023-11-26,16:30,Everton,2.4,0,Manchester Utd,2.2,3,Premier-League,2023-2024,-1,https://fbref.com/en/matches/f82a83dd/Everton-Manchester-United-November-26-2023-Premier-League,1705.19,1816.57,2.7,3.4,2.55,-1,-1,73.87,80.48,0,2,0.93,0,-1,,,,,,,,,,0,3,-2.4,0.8,1.0,1.92,0.96,1.42,1.48,1.18,164,164,1.2,1.79,2.0,2.4,1.6,1.2,1.0,1.0,1.0,1.6,1.2,1.6,1.6,1.2,-0.3,0.5,-0.28,-0.06
7231,3826304966,13.0,Sun,2023-11-26,17:05,Rennes,1.8,3,Reims,1.6,1,Ligue-1,2023-2024,1,https://fbref.com/en/matches/068718ca/Rennes-Reims-November-26-2023-Ligue-1,1693.43,1640.96,2.0,3.6,3.75,1,1,74.5,72.33,0,0,0.94,0,0,,,,,,,,,,3,0,1.2,-0.6,1.6,1.42,1.7,1.24,1.1,1.2,154,154,1.65,1.3,0.2,1.4,0.6,0.8,1.8,1.4,1.4,1.4,1.8,1.8,1.8,1.8,0.12,-0.36,-0.3,-0.4
8755,2611319492,12.0,Sun,2023-11-26,17:30,Hoffenheim,1.2,1,Mainz 05,1.8,1,Bundesliga,2023-2024,0,https://fbref.com/en/matches/bc0e7fa8/Hoffenheim-Mainz-05-November-26-2023-Bundesliga,1683.46,1651.86,1.85,3.8,3.8,1,1,75.25,73.29,0,0,0.93,0,0,,,,,,,,,,1,1,-0.2,-0.8,1.14,1.22,1.58,1.44,1.84,1.76,147,147,1.33,1.19,1.4,1.2,2.0,1.4,2.2,1.4,0.6,2.4,1.0,1.6,1.6,1.0,0.1,0.5,0.17,0.62
3546,3134876595,13.0,Sun,2023-11-26,18:00,Roma,1.4,3,Udinese,0.5,1,Serie-A,2023-2024,1,https://fbref.com/en/matches/2b8b1d61/Roma-Udinese-November-26-2023-Serie-A,1769.72,1644.67,1.62,3.8,5.75,1,1,80.25,72.87,1,0,0.9,0,1,,,,,,,,,,3,0,1.6,0.5,1.62,1.14,1.44,1.1,1.04,1.26,163,164,1.69,1.15,2.0,1.4,1.4,0.8,0.6,0.6,2.0,0.8,1.6,1.0,1.0,1.6,-0.04,0.04,-0.14,-0.56
5455,9349118046,14.0,Sun,2023-11-26,18:30,Cádiz,1.2,0,Real Madrid,1.6,3,La-Liga,2023-2024,-1,https://fbref.com/en/matches/5d52e4e2/Cadiz-Real-Madrid-November-26-2023-La-Liga,1628.69,1956.72,6.0,4.5,1.5,-1,-1,74.88,83.42,0,5,0.84,0,-1,,,,,,,,,,0,3,-1.2,1.4,1.04,2.14,0.8,2.02,1.4,0.88,126,165,1.07,2.22,0.2,2.2,0.8,2.4,1.8,0.6,0.4,2.2,0.4,1.6,1.6,0.4,-0.23,0.12,0.07,0.44
3547,6278456636,13.0,Sun,2023-11-26,20:45,Juventus,0.4,1,Inter,0.9,1,Serie-A,2023-2024,0,https://fbref.com/en/matches/5d1039da/Derby-dItalia-Juventus-Internazionale-November-26-2023-Serie-A,1834.5,1924.74,3.3,3.25,2.25,-1,-1,80.79,82.75,1,3,1.0,0,-1,,,,,,,,,,1,1,0.6,0.1,2.02,2.06,1.5,2.0,0.8,0.96,164,164,2.02,2.2,3.0,2.6,1.4,2.0,0.2,0.6,2.0,0.8,1.4,0.8,0.8,1.4,-0.01,-0.52,0.15,0.04
7232,8261718513,13.0,Sun,2023-11-26,20:45,Lyon,1.9,0,Lille,1.5,2,Ligue-1,2023-2024,-1,https://fbref.com/en/matches/3835384c/Lyon-Lille-November-26-2023-Ligue-1,1644.93,1710.99,3.0,3.3,2.38,-1,-1,76.6,74.4,1,0,0.87,0,1,,,,,,,,,,0,3,-1.9,0.5,1.44,1.74,1.52,1.6,1.34,1.1,153,154,1.61,1.78,1.0,1.8,1.2,1.0,1.6,0.4,1.0,1.6,1.2,1.4,1.4,1.2,-0.01,-0.24,-0.08,-0.32
5456,2073010217,14.0,Sun,2023-11-26,21:00,Betis,1.4,1,Las Palmas,0.6,0,La-Liga,2023-2024,1,https://fbref.com/en/matches/835e91b9/Real-Betis-Las-Palmas-November-26-2023-La-Liga,1758.68,1622.79,1.7,3.75,5.25,1,1,79.1,72.44,1,0,0.84,0,1,,,,,,,,,,3,0,-0.4,-0.6,1.56,1.38,1.2,0.85,1.14,0.92,165,13,1.5,1.38,1.8,2.0,1.4,1.4,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.04,-0.04,0.58
3548,2561322535,13.0,Mon,2023-11-27,18:30,Hellas Verona,1.7,2,Lecce,1.0,2,Serie-A,2023-2024,0,https://fbref.com/en/matches/d50d93be/Hellas-Verona-Lecce-November-27-2023-Serie-A,1586.2,1605.07,2.75,3.0,2.88,1,-1,71.29,72.0,0,0,0.8,0,0,,,,,,,,,,1,1,0.3,1.0,0.78,1.0,0.76,0.92,1.5,1.24,163,88,1.12,0.97,0.0,0.6,0.6,1.0,2.0,1.4,3.0,0.0,1.75,0.0,0.0,1.75,-0.1,-0.12,-0.02,-0.04
1650,7560749539,13.0,Mon,2023-11-27,20:00,Fulham,2.9,3,Wolves,1.4,2,Premier-League,2023-2024,1,https://fbref.com/en/matches/b19cc422/Fulham-Wolverhampton-Wanderers-November-27-2023-Premier-League,1709.97,1718.18,2.38,3.3,3.0,1,0,76.0,74.71,0,0,0.9,0,0,,,,,,,,,,3,0,0.1,0.6,1.28,1.12,1.3,0.94,1.46,1.56,88,164,1.05,1.29,0.8,1.6,1.0,1.6,1.6,1.4,0.5,2.0,0.25,0.75,0.75,0.25,0.12,-0.16,-0.13,-0.06
3549,7151077511,13.0,Mon,2023-11-27,20:45,Bologna,1.5,2,Torino,0.4,0,Serie-A,2023-2024,1,https://fbref.com/en/matches/a564e4e1/Bologna-Torino-November-27-2023-Serie-A,1724.38,1691.75,2.3,3.25,3.2,1,1,72.44,72.53,0,0,0.87,0,0,,,,,,,,,,3,0,0.5,-0.4,1.44,1.38,1.32,1.04,1.18,1.1,164,164,1.26,1.2,1.6,1.4,1.4,0.8,1.2,1.4,1.0,1.6,0.8,1.0,1.0,0.8,0.17,0.16,-0.04,-0.46
5457,2142359589,14.0,Mon,2023-11-27,21:00,Girona,1.3,1,Athletic Club,1.5,1,La-Liga,2023-2024,0,https://fbref.com/en/matches/aef6bb51/Girona-Athletic-Club-November-27-2023-La-Liga,1762.98,845.5,2.25,3.5,3.1,1,1,73.19,74.31,0,0,0.72,0,0,,,,,,,,,,1,1,-0.3,-0.5,1.66,1.48,1.78,1.44,1.4,1.2,51,165,1.63,1.38,3.0,2.0,2.6,2.4,1.0,1.6,3.0,0.0,2.5,1.5,1.5,2.5,0.27,0.52,-0.09,0.18
7233,6393349291,8.0,Wed,2023-11-29,19:00,Montpellier,2.4,1,Clermont Foot,0.4,1,Ligue-1,2023-2024,0,https://fbref.com/en/matches/341877cf/Montpellier-Clermont-Foot-November-29-2023-Ligue-1,1624.41,1568.4,1.91,3.6,4.0,1,1,71.0,69.62,0,0,0.81,0,0,,,,,,,,,,1,1,-1.4,0.6,1.26,1.36,1.62,1.06,1.58,1.32,154,88,1.3,1.18,0.8,1.4,0.8,0.6,1.6,1.0,1.75,1.0,1.25,1.0,1.0,1.25,0.23,-0.44,-0.16,-0.56
5458,9079907063,13.0,Wed,2023-11-29,21:00,Mallorca,1.1,1,Cádiz,0.3,1,La-Liga,2023-2024,0,https://fbref.com/en/matches/12f1bd76/Mallorca-Cadiz-November-29-2023-La-Liga,1646.35,1628.41,1.95,3.2,4.33,1,1,74.19,73.25,0,0,0.91,0,0,,,,,,,,,,1,1,-0.1,0.7,1.16,1.04,0.98,0.8,1.24,1.44,127,127,1.03,1.06,0.4,0.2,0.2,0.4,1.0,1.8,1.75,1.0,1.0,1.0,1.0,1.0,-0.02,-0.82,-0.25,-0.36
